source_id,source_type,relationship_type,target_id,target_type,level,notes
S_1934,Symptom,INDICATES,D_1488,Diagnosis,Level 3,"generalized hypopigmentation of hair, eyes, skin"
S_3,Symptom,INDICATES,D_1488,Diagnosis,Level 4,
S_12717,Symptom,INDICATES,D_2957,Diagnosis,Chief Sign,
S_12773,Symptom,INDICATES,D_2957,Diagnosis,Level 1,
S_3466,Symptom,INDICATES,D_2957,Diagnosis,Level 2,
S_1950,Symptom,INDICATES,D_2957,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2957,Diagnosis,Level 4,
S_12717,Symptom,INDICATES,D_2963,Diagnosis,Chief Sign,
S_12773,Symptom,INDICATES,D_2963,Diagnosis,Level 1,
S_3466,Symptom,INDICATES,D_2963,Diagnosis,Level 2,
S_1934,Symptom,INDICATES,D_2963,Diagnosis,Level 3,"generalized hypopigmentation of hair, eyes, skin"
S_3,Symptom,INDICATES,D_2963,Diagnosis,Level 4,
S_12717,Symptom,INDICATES,D_2964,Diagnosis,Chief Sign,
S_12773,Symptom,INDICATES,D_2964,Diagnosis,Level 1,
S_3466,Symptom,INDICATES,D_2964,Diagnosis,Level 2,
S_1934,Symptom,INDICATES,D_2964,Diagnosis,Level 3,"generalized hypopigmentation of hair, eyes, skin"
S_3,Symptom,INDICATES,D_2964,Diagnosis,Level 4,
S_12717,Symptom,INDICATES,D_2965,Diagnosis,Chief Sign,
S_12773,Symptom,INDICATES,D_2965,Diagnosis,Level 1,
S_3466,Symptom,INDICATES,D_2965,Diagnosis,Level 2,
S_1934,Symptom,INDICATES,D_2965,Diagnosis,Level 3,"generalized hypopigmentation of hair, eyes, skin"
S_3,Symptom,INDICATES,D_2965,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_1582,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_1582,Diagnosis,Level 1,
S_12823,Symptom,INDICATES,D_1582,Diagnosis,Level 2,
S_12824,Symptom,INDICATES,D_1582,Diagnosis,Level 3,
S_12824,Symptom,INDICATES,D_1582,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_1582,Diagnosis,Level 5,
S_12821,Symptom,INDICATES,D_620,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_620,Diagnosis,Level 1,
S_12823,Symptom,INDICATES,D_620,Diagnosis,Level 2,
S_12824,Symptom,INDICATES,D_620,Diagnosis,Level 3,
S_12824,Symptom,INDICATES,D_620,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_620,Diagnosis,Level 5,
S_12821,Symptom,INDICATES,D_2906,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_2906,Diagnosis,Level 1,
S_12823,Symptom,INDICATES,D_2906,Diagnosis,Level 2,
S_12824,Symptom,INDICATES,D_2906,Diagnosis,Level 3,
S_2527,Symptom,INDICATES,D_2906,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_2906,Diagnosis,Level 5,
S_12821,Symptom,INDICATES,D_894,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_894,Diagnosis,Level 1,
S_12823,Symptom,INDICATES,D_894,Diagnosis,Level 2,
S_12824,Symptom,INDICATES,D_894,Diagnosis,Level 3,
S_2527,Symptom,INDICATES,D_894,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_894,Diagnosis,Level 5,
S_12821,Symptom,INDICATES,D_2970,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_2970,Diagnosis,Level 1,
S_12823,Symptom,INDICATES,D_2970,Diagnosis,Level 2,
S_2338,Symptom,INDICATES,D_2970,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2970,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2971,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_2971,Diagnosis,Level 1,
S_12823,Symptom,INDICATES,D_2971,Diagnosis,Level 2,
S_2338,Symptom,INDICATES,D_2971,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2971,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2972,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_2972,Diagnosis,Level 1,
S_12823,Symptom,INDICATES,D_2972,Diagnosis,Level 2,
S_2338,Symptom,INDICATES,D_2972,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2972,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2973,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_2973,Diagnosis,Level 1,
S_12823,Symptom,INDICATES,D_2973,Diagnosis,Level 2,
S_2338,Symptom,INDICATES,D_2973,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2973,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2974,Diagnosis,Chief Sign,
S_12822,Symptom,INDICATES,D_2974,Diagnosis,Level 1,
S_12867,Symptom,INDICATES,D_2974,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_2974,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2974,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2975,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2975,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2975,Diagnosis,Level 2,
S_6467,Symptom,INDICATES,D_2975,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2975,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2976,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2976,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2976,Diagnosis,Level 2,
S_6467,Symptom,INDICATES,D_2976,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2976,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2977,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2977,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2977,Diagnosis,Level 2,
S_6467,Symptom,INDICATES,D_2977,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2977,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2974,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2974,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2974,Diagnosis,Level 2,
S_11645,Symptom,INDICATES,D_2974,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2974,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2979,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2979,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2979,Diagnosis,Level 2,
S_11645,Symptom,INDICATES,D_2979,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2979,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2980,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2980,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2980,Diagnosis,Level 2,
S_11645,Symptom,INDICATES,D_2980,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2980,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2981,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2981,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2981,Diagnosis,Level 2,
S_11645,Symptom,INDICATES,D_2981,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2981,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2982,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2982,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2982,Diagnosis,Level 2,
S_11645,Symptom,INDICATES,D_2982,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2982,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2983,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2983,Diagnosis,Level 1,
S_12872,Symptom,INDICATES,D_2983,Diagnosis,Level 2,
S_11645,Symptom,INDICATES,D_2983,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2983,Diagnosis,Level 4,
S_12821,Symptom,INDICATES,D_2984,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2984,Diagnosis,Level 1,
S_12917,Symptom,INDICATES,D_2984,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_2984,Diagnosis,Level 3,
S_12821,Symptom,INDICATES,D_2985,Diagnosis,Chief Sign,
S_12871,Symptom,INDICATES,D_2985,Diagnosis,Level 1,
S_12917,Symptom,INDICATES,D_2985,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_2985,Diagnosis,Level 3,
S_12923,Symptom,INDICATES,D_372,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_372,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_372,Diagnosis,Level 2,irreversible-biopsy required
S_3,Symptom,INDICATES,D_372,Diagnosis,Level 3,
S_12923,Symptom,INDICATES,D_2987,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_2987,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_2987,Diagnosis,Level 2,irreversible-biopsy required
S_3,Symptom,INDICATES,D_2987,Diagnosis,Level 3,
S_12923,Symptom,INDICATES,D_2988,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_2988,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_2988,Diagnosis,Level 2,reversible
S_12934,Symptom,INDICATES,D_2988,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2988,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_661,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_661,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_661,Diagnosis,Level 2,reversible
S_12939,Symptom,INDICATES,D_661,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_661,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_2990,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_2990,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_2990,Diagnosis,Level 2,reversible
S_12939,Symptom,INDICATES,D_2990,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2990,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_2991,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_2991,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_2991,Diagnosis,Level 2,reversible
S_12949,Symptom,INDICATES,D_2991,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2991,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_2992,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_2992,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_2992,Diagnosis,Level 2,reversible
S_12949,Symptom,INDICATES,D_2992,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2992,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_84,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_84,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_84,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_84,Diagnosis,Level 3,
S_320,Symptom,INDICATES,D_84,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_84,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_83,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_83,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_83,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_83,Diagnosis,Level 3,
S_320,Symptom,INDICATES,D_83,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_83,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_1623,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_1623,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_1623,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_1623,Diagnosis,Level 3,
S_320,Symptom,INDICATES,D_1623,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_1623,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_2996,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_2996,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_2996,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_2996,Diagnosis,Level 3,
S_320,Symptom,INDICATES,D_2996,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_2996,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_455,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_455,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_455,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_455,Diagnosis,Level 3,
S_8842,Symptom,INDICATES,D_455,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_455,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_2998,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_2998,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_2998,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_2998,Diagnosis,Level 3,
S_8842,Symptom,INDICATES,D_2998,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_2998,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_2999,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_2999,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_2999,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_2999,Diagnosis,Level 3,
S_8842,Symptom,INDICATES,D_2999,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_2999,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_3000,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_3000,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3000,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_3000,Diagnosis,Level 3,
S_8842,Symptom,INDICATES,D_3000,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_3000,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_3001,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_3001,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3001,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_3001,Diagnosis,Level 3,
S_131,Symptom,INDICATES,D_3001,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_3001,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_3002,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_3002,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3002,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_3002,Diagnosis,Level 3,
S_131,Symptom,INDICATES,D_3002,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_3002,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_3003,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_3003,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3003,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_3003,Diagnosis,Level 3,
S_131,Symptom,INDICATES,D_3003,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_3003,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_625,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_625,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_625,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_625,Diagnosis,Level 3,
S_131,Symptom,INDICATES,D_625,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_625,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_290,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_290,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_290,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_290,Diagnosis,Level 3,
S_13032,Symptom,INDICATES,D_290,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_290,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_3006,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_3006,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3006,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_3006,Diagnosis,Level 3,
S_13032,Symptom,INDICATES,D_3006,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_3006,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_3007,Diagnosis,Chief Sign,
S_3466,Symptom,INDICATES,D_3007,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3007,Diagnosis,Level 2,reversible
S_12959,Symptom,INDICATES,D_3007,Diagnosis,Level 3,
S_13032,Symptom,INDICATES,D_3007,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_3007,Diagnosis,Level 5,
S_12923,Symptom,INDICATES,D_3008,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3008,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_3008,Diagnosis,Level 2,irreversible-biopsy required
S_2338,Symptom,INDICATES,D_3008,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3008,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3009,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3009,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_3009,Diagnosis,Level 2,irreversible-biopsy required
S_2338,Symptom,INDICATES,D_3009,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3009,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3010,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3010,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_3010,Diagnosis,Level 2,irreversible-biopsy required
S_13059,Symptom,INDICATES,D_3010,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3010,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_2987,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_2987,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_2987,Diagnosis,Level 2,irreversible-biopsy required
S_13059,Symptom,INDICATES,D_2987,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2987,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3012,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3012,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_3012,Diagnosis,Level 2,irreversible-biopsy required
S_13059,Symptom,INDICATES,D_3012,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3012,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3013,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3013,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_3013,Diagnosis,Level 2,irreversible-biopsy required
S_13059,Symptom,INDICATES,D_3013,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3013,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3014,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3014,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_3014,Diagnosis,Level 2,irreversible-biopsy required
S_13059,Symptom,INDICATES,D_3014,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3014,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3015,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3015,Diagnosis,Level 1,
S_12925,Symptom,INDICATES,D_3015,Diagnosis,Level 2,irreversible-biopsy required
S_13059,Symptom,INDICATES,D_3015,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3015,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3016,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3016,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3016,Diagnosis,Level 2,reversible
S_13089,Symptom,INDICATES,D_3016,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3016,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3017,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3017,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3017,Diagnosis,Level 2,reversible
S_13089,Symptom,INDICATES,D_3017,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3017,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3018,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3018,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3018,Diagnosis,Level 2,reversible
S_13089,Symptom,INDICATES,D_3018,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3018,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3019,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3019,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3019,Diagnosis,Level 2,reversible
S_13089,Symptom,INDICATES,D_3019,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3019,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_3020,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_3020,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_3020,Diagnosis,Level 2,reversible
S_13109,Symptom,INDICATES,D_3020,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3020,Diagnosis,Level 4,
S_12923,Symptom,INDICATES,D_2972,Diagnosis,Chief Sign,
S_3522,Symptom,INDICATES,D_2972,Diagnosis,Level 1,
S_12933,Symptom,INDICATES,D_2972,Diagnosis,Level 2,reversible
S_13109,Symptom,INDICATES,D_2972,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_2972,Diagnosis,Level 4,
S_13116,Symptom,INDICATES,D_3022,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_13117,Symptom,INDICATES,D_3022,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_3022,Diagnosis,Level 2,
S_13116,Symptom,INDICATES,D_3023,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_13117,Symptom,INDICATES,D_3023,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_3023,Diagnosis,Level 2,
S_13116,Symptom,INDICATES,D_3024,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_3024,Diagnosis,Level 1,
S_4655,Symptom,INDICATES,D_3024,Diagnosis,Level 2,
S_13125,Symptom,INDICATES,D_3024,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3024,Diagnosis,Level 4,
S_13116,Symptom,INDICATES,D_3025,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_3025,Diagnosis,Level 1,
S_4655,Symptom,INDICATES,D_3025,Diagnosis,Level 2,
S_13125,Symptom,INDICATES,D_3025,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3025,Diagnosis,Level 4,
S_13116,Symptom,INDICATES,D_3026,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_3026,Diagnosis,Level 1,
S_4655,Symptom,INDICATES,D_3026,Diagnosis,Level 2,
S_13125,Symptom,INDICATES,D_3026,Diagnosis,Level 3,
S_13136,Symptom,INDICATES,D_3026,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_3026,Diagnosis,Level 5,
S_13116,Symptom,INDICATES,D_3027,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_3027,Diagnosis,Level 1,
S_4655,Symptom,INDICATES,D_3027,Diagnosis,Level 2,
S_13141,Symptom,INDICATES,D_3027,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3027,Diagnosis,Level 4,
S_13116,Symptom,INDICATES,D_1730,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_1730,Diagnosis,Level 1,
S_4655,Symptom,INDICATES,D_1730,Diagnosis,Level 2,
S_13141,Symptom,INDICATES,D_1730,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1730,Diagnosis,Level 4,
S_13116,Symptom,INDICATES,D_3026,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_3026,Diagnosis,Level 1,
S_4655,Symptom,INDICATES,D_3026,Diagnosis,Level 2,
S_13141,Symptom,INDICATES,D_3026,Diagnosis,Level 3,
S_13152,Symptom,INDICATES,D_3026,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_3026,Diagnosis,Level 5,
S_13116,Symptom,INDICATES,D_1089,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_1089,Diagnosis,Level 1,
S_13156,Symptom,INDICATES,D_1089,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_1089,Diagnosis,Level 3,
S_13116,Symptom,INDICATES,D_3031,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_3031,Diagnosis,Level 1,
S_13160,Symptom,INDICATES,D_3031,Diagnosis,Level 2,
S_13161,Symptom,INDICATES,D_3031,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3031,Diagnosis,Level 4,
S_13116,Symptom,INDICATES,D_3032,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_3032,Diagnosis,Level 1,
S_13160,Symptom,INDICATES,D_3032,Diagnosis,Level 2,
S_13166,Symptom,INDICATES,D_3032,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3032,Diagnosis,Level 4,
S_13116,Symptom,INDICATES,D_3033,Diagnosis,Chief Sign,"(initial lesion not altered by trauma, manipulation (rubbing, scratching), complication (infection), or natural regression over time)"
S_12822,Symptom,INDICATES,D_3033,Diagnosis,Level 1,
S_13160,Symptom,INDICATES,D_3033,Diagnosis,Level 2,
S_13166,Symptom,INDICATES,D_3033,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_3033,Diagnosis,Level 4,
S_13173,Symptom,INDICATES,D_3034,Diagnosis,Chief Sign,"(lesion that developes from tauma, manipulation (rubbing, scratching), complication (infection) of initial lesion, or develops naturally over time)"
S_12822,Symptom,INDICATES,D_3034,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_3034,Diagnosis,Level 2,
S_13173,Symptom,INDICATES,D_3035,Diagnosis,Chief Sign,"(lesion that developes from tauma, manipulation (rubbing, scratching), complication (infection) of initial lesion, or develops naturally over time)"
S_12822,Symptom,INDICATES,D_3035,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_3035,Diagnosis,Level 2,
S_13173,Symptom,INDICATES,D_3036,Diagnosis,Chief Sign,"(lesion that developes from tauma, manipulation (rubbing, scratching), complication (infection) of initial lesion, or develops naturally over time)"
S_12822,Symptom,INDICATES,D_3036,Diagnosis,Level 1,
