id,name,type,notes,general_notes,life_threatening,definitions
D_2664,group_b_streptococcus_screen,Diagnosis,35-37 weeks,,,
D_2665,"±_ultrasound_for_growth,_presentation,_biophysical_profile",Diagnosis,,,,
D_2666,±_non-stress_test,Diagnosis,,,,
D_2667,complete_abortion,Diagnosis,,,,
D_2668,incomplete_abortion,Diagnosis,,,,
D_2670,missed_abortion,Diagnosis,,,,
D_2671,cervical_insufficiency,Diagnosis,,,,
D_2672,inevitable_abortion,Diagnosis,,,,
D_2673,ectopic_pregnancy_on_u/s,Diagnosis,,,,
D_2674,ectopic_likely,Diagnosis,,,,
D_2675,β-hcg_doubled_in_72h_viable_pregnancy_–_monitor_for_ectopic_or_iup,Diagnosis,implantation bleed,,,
D_2676,β-hcg_not_doubled_in_72h_ectopic_pregnancy_or_failed_pregnancy,Diagnosis,,,,
D_2677,cervical_polyp/ectropion,Diagnosis,,,,
D_2678,cervical/vaginal_neoplasm,Diagnosis,,,,
D_2679,vaginal_laceration,Diagnosis,,,,
D_2685,placenta_previa,Diagnosis,,,,
D_2686,vasa_previa,Diagnosis,,,,
D_2688,uterine_rupture,Diagnosis,,,,
D_2690,mastitis,Diagnosis,,,,
D_2692,subareolar_abscess,Diagnosis,,,,
D_2693,acute_mastitis,Diagnosis,,,,
D_2694,ductal_carcinoma_in_situ,Diagnosis,,,,
D_2695,lobular_carcinoma_in_situ,Diagnosis,,,,
D_2696,ductal_carcinoma,Diagnosis,,,,
D_2697,lobular_carcinoma,Diagnosis,,,,
D_2698,tubular_carcinoma,Diagnosis,,,,
D_2699,medullary_carcinoma,Diagnosis,,,,
D_2700,papillar_carcinoma,Diagnosis,,,,
D_2701,mucinous_carcinoma,Diagnosis,,,,
D_2702,fibroadenoma,Diagnosis,,,,
D_2703,gross_cyst,Diagnosis,,,,
D_2704,galactocele,Diagnosis,,,,
D_2705,fibrocystic,Diagnosis,,,,
D_2706,newborn,Diagnosis,,,,
D_2707,adolescence,Diagnosis,,,,
D_2708,aging,Diagnosis,,,,
D_2710,decreased_testosterone,Diagnosis,,,,
D_2713,folic_acid_antagonists,Diagnosis,,,,
D_2715,pulmonary_diseases,Diagnosis,,,,
D_2716,chronic_anemia,Diagnosis,,,,
D_2722,gestational_hypertension/_pre-eclampsia,Diagnosis,,,,
D_2723,renal_insufficiency,Diagnosis,,,,
D_2725,autoimmune_disorders,Diagnosis,,,,
D_2726,"trisomy_13,_18,_21",Diagnosis,,,,
D_2727,"turner_syndrome,_45x",Diagnosis,,,,
D_2728,multiple_gestation,Diagnosis,,,,
D_2729,torch_infections,Diagnosis,,,,
D_2731,chronic_insufficiency,Diagnosis,,,,
D_2733,confined_placental_mosaicism,Diagnosis,rare,,,
D_2735,multiparity,Diagnosis,,,,
D_2736,previous_history_of_large_for_gestational_age_fetus,Diagnosis,,,,
D_2737,"aboriginal,_hispanic,_and_caucasian_races",Diagnosis,"e.g. diabetes, obesity",,,
D_2738,maternal_co-morbidities,Diagnosis,,,,
D_2739,excessive_weight_gain_over_course_of_pregnancy,Diagnosis,>40 lbs,,,
D_2740,male_infant,Diagnosis,,,,
D_2741,prolonged_gestation,Diagnosis,>41 weeks,,,
D_2742,genetic_disorder,Diagnosis,"e.g. sotos syndrome, beckwith-wiedemann syndrome, weaver’s syndrome",,,
D_2746,weight_loss/malnutrition,Diagnosis,,,,
D_2747,excessive_exercise,Diagnosis,,,,
D_2748,stress/psychosis,Diagnosis,,,,
D_2749,systemic_disease,Diagnosis,,,,
D_2753,premenopausal_changes,Diagnosis,,,,
D_2754,turner’s_syndrome,Diagnosis,,,,
D_2758,previous_tubal_pregnancy,Diagnosis,,,,
D_2760,fibroids/polyps,Diagnosis,,,,
D_2764,unfavourable_cervical_mucous,Diagnosis,,,,
D_2766,genetic_abnormality,Diagnosis,e.g. klinefelter’s,,,
D_2767,cryptorchidism,Diagnosis,,,,
D_2769,mumps_orchitis,Diagnosis,,,,
D_2770,"radiation,_infection,_drugs,_trauma,_torsion",Diagnosis,,,,
D_2771,kallmann_syndrome,Diagnosis,,,,
D_2772,suppression_of_gonadotropins,Diagnosis,"e.g. hyperprolactinemia, hypothyroidism, drugs, tumor, infection, trauma",,,
D_2773,anabolic_steroids,Diagnosis,,,,
D_2774,antibodies_from_infection,Diagnosis,,,,
D_2775,vasectomy,Diagnosis,,,,
D_2776,cystic_fibrosis_gene_mutation,Diagnosis,,,,
D_2777,post-infectious_obstruction,Diagnosis,,,,
D_2778,ejaculatory_duct_cysts,Diagnosis,e.g. prostate,,,
D_2779,kartagener_syndrome,Diagnosis,,,,
D_2781,placental_infarction,Diagnosis,,,,
D_2782,chorioamnionitis,Diagnosis,,,,
D_2783,post-dates_pregnancy,Diagnosis,,,,
D_2784,hyperstimulation,Diagnosis,,,,
D_2786,fetal_anemia,Diagnosis,,,,
D_2788,intrauterine_growth_restriction,Diagnosis,,,,
D_2790,fetal_sepsis,Diagnosis,,,,
D_2791,oligohydramnios,Diagnosis,,,,
D_2792,cord_prolapse,Diagnosis,,,,
D_2793,cord_entanglement,Diagnosis,,,,
D_2795,vasculopathy,Diagnosis,"sle, type 1 diabetes mellitus, htn",,,
D_2797,antiphospholipid_syndrome,Diagnosis,,,,
D_2799,anesthesia,Diagnosis,,,,
D_2800,maternal_positioning,Diagnosis,,,,
D_2802,maternal_anemia,Diagnosis,,,,
D_2804,hypoventilation,Diagnosis,,,,
D_2805,respiratory_disease,Diagnosis,,,,
D_2806,seizure,Diagnosis,,,,
D_2808,distended_bladder,Diagnosis,,,,
D_2809,bladder_cancer,Diagnosis,,,,
D_2810,pelvic_kidney,Diagnosis,,,,
D_2811,peritoneal_cyst,Diagnosis,,,,
D_2812,appendiceal_abscess,Diagnosis,,,,
D_2813,diverticular_abscess,Diagnosis,,,,
D_2814,diverticulosis,Diagnosis,,,,
D_2815,rectal/colon_cancer,Diagnosis,,,,
D_2816,ovarian_ectopic_pregnancy,Diagnosis,,,,
D_2817,tubal_ectopic_pregnancy,Diagnosis,,,,
D_2818,intrauterine_pregnancy,Diagnosis,,,,
D_2822,pyometra,Diagnosis,,,,
D_2825,paratubal_cyst,Diagnosis,,,,
D_2827,pyosalpinx,Diagnosis,,,,
D_2830,follicular_cyst,Diagnosis,,,,
D_2831,corpus_lutein_cyst,Diagnosis,,,,
D_2832,theca_lutein_cyst,Diagnosis,,,,
D_2833,polycystic_ovary,Diagnosis,,,,
D_2834,endometrioid_cyst,Diagnosis,,,,
D_2835,fibroma,Diagnosis,,,,
D_2836,thecoma,Diagnosis,,,,
D_2837,granulosa_cell_tumor,Diagnosis,,,,
D_2838,mature_teratoma,Diagnosis,may be cystic,,,
D_2839,gonadoblastoma,Diagnosis,can become malignant,,,
D_2840,serous_cystadenoma,Diagnosis,,,,
D_2841,mucinous_cystadenoma,Diagnosis,,,,
D_2842,breast,Diagnosis,,,,
D_2843,krukenberg_tumor,Diagnosis,gastrointestinal metastasis,,,
D_2845,sertoli_cell,Diagnosis,,,,
D_2846,sertoli-leydig,Diagnosis,,,,
D_2847,dysgerminoma,Diagnosis,,,,
D_2848,immature_teratoma,Diagnosis,,,,
D_2849,yolk_sac,Diagnosis,,,,
D_2850,serous_cystadenocarcinoma,Diagnosis,,,,
D_2851,mucinous_cystadenocarcinoma,Diagnosis,,,,
D_2852,endometrioid,Diagnosis,,,,
D_2853,clear_cell,Diagnosis,,,,
D_2854,uterine_prolapse,Diagnosis,,,,
D_2855,cervical_prolapse,Diagnosis,,,,
D_2856,vaginal_vault_prolapse,Diagnosis,,,,
D_2857,cystourethrocele,Diagnosis,,,,
D_2858,cystocele,Diagnosis,anterior prolapse,,,
D_2859,enterocele,Diagnosis,,,,
D_2860,rectocele,Diagnosis,posterior prolapse,,,
D_2862,endometritis,Diagnosis,,,,
D_2863,retained_products_of_conceptions,Diagnosis,,,,
D_2865,abcess,Diagnosis,,,,
D_2868,cesarean_incision,Diagnosis,,,,
D_2870,episiotomy,Diagnosis,,,,
D_2871,abscess/hematoma,Diagnosis,,,,
D_2873,pe,Diagnosis,,,,
D_2874,dvt,Diagnosis,,,,
D_2875,septic_pelvic,Diagnosis,,,,
D_2876,thrombophlebitis,Diagnosis,,,,
D_2877,uterine_fatigue,Diagnosis,"e.g. prolonged/induced labor, rapid labor, grand multiparity",,,
D_2878,overdistension_of_uterus,Diagnosis,"e.g. multiple gestation, polyhydramnios, fetal macrosomia",,,
D_2879,bladder_distension,Diagnosis,,,,
D_2880,uterine_infection,Diagnosis,e.g. chorioamnionitis,,,
D_2881,functional/anatomic_distortion_of_uterus,Diagnosis,,,,
D_2882,drugs_–_uterine_relaxants,Diagnosis,"e.g. nifedipine, magnesium sulfate, nsaids",,,
D_2883,perineal_laceration,Diagnosis,e.g. episiotomy,,,
D_2884,vaginal_laceration/_hematoma,Diagnosis,,,,
D_2885,cervical_laceration,Diagnosis,e.g. forceps/vacuum delivery,,,
D_2887,uterine_inversion,Diagnosis,,,,
D_2888,retained_blood_clots,Diagnosis,,,,
D_2889,retained_cotyledon_or_succenturiate_lobe,Diagnosis,,,,
D_2890,abnormal_placentation,Diagnosis,"placenta accreta, increta, or percreta",,,
D_2891,thrombocytopenia,Diagnosis,,,,
D_2892,idiopathic_thrombocytopenic_purpura,Diagnosis,itp,,,
D_2893,thrombotic_thrombocytopenic_purpura,Diagnosis,ttp,,,
D_2896,anti-coagulation_agents,Diagnosis,e.g. heparin,,,
D_2897,pre-existing_coagulopathy,Diagnosis,"e.g. von willebrand’s disease, hemophilia a",,,
D_2898,endometrium,Diagnosis,,,,
D_2899,cervix,Diagnosis,,,,
D_2900,vulva,Diagnosis,,,,
D_2901,vaginal,Diagnosis,,,,
D_2902,chemical_irritant,Diagnosis,,,,
D_2903,douching,Diagnosis,,,,
D_2904,atrophic_vaginitis,Diagnosis,,,,
D_2906,lichen_planus,Diagnosis,,,,
D_2907,crohn’s_disease,Diagnosis,,,,
D_2908,collagen_vascular_disease,Diagnosis,,,,
D_2909,dermatologic,Diagnosis,,,,
D_2910,vulvovaginal_candidiasis,Diagnosis,,,,
D_2911,bacterial_vaginosis,Diagnosis,,,,
D_2912,trichomonas_vaginalis,Diagnosis,,,,
D_2913,chlamydia_trachomatis,Diagnosis,,,,
D_2914,neisseria_gonorrhoeae,Diagnosis,,,,
D_2915,thermal_burn,Diagnosis,,,,
D_2916,cold_burn,Diagnosis,,,,
D_2917,electrical_burn,Diagnosis,,,,
D_2918,sun_burn,Diagnosis,,,,
D_2919,acid,Diagnosis,,,,
D_2920,alkali,Diagnosis,,,,
D_2921,oxidants,Diagnosis,"bleaches, peroxides, chromates, manganates",,,
D_2922,vesicants,Diagnosis,"sulfur and nitrogen, mustards, arsenicals, phosgene oxime",,,
D_2924,melasma,Diagnosis,,,,
D_2925,linean_nigra,Diagnosis,,,,
D_2926,"hyperpigmentation_of_areolae,_axillae_&_genitalia",Diagnosis,,,,
D_2927,increase_in_mole_size_&_number,Diagnosis,probable,,,
D_2928,palmar_erythema,Diagnosis,,,,
D_2929,spider_nevi,Diagnosis,,,,
D_2930,cherry_hemangioma,Diagnosis,campbell de morgan spot,,,
D_2931,pyogenic_granuloma,Diagnosis,,,,
D_2932,chadwick’s_sign,Diagnosis,bluish discoloration of cervix/vagina/vulva,,,
D_2933,striae_distensae,Diagnosis,striae gravidarum,,,
D_2934,distal_onycholysis,Diagnosis,,,,
D_2935,subungual_keratosis,Diagnosis,,,,
D_2936,hyperhidrosis,Diagnosis,,,,
D_2937,miliaria,Diagnosis,,,,
D_2938,dyshidrotic_eczema,Diagnosis,,,,
D_2939,hirsutism,Diagnosis,"face, limbs, and back",,,
D_2940,intrahepatic_cholestasis_of_pregnancy,Diagnosis,"pruritis worse at night , 3rd trimester",,,
D_2941,pemphigoid_gestationis,Diagnosis,,,,
D_2942,pruritic_urticarial_plaques_&_papules_of_pregnancy,Diagnosis,puppp,,,
D_2943,pustular_psoriasis_of_pregnancy,Diagnosis,,,,
D_2944,impetigo_herpetiformis,Diagnosis,,,,
D_2945,freckles,Diagnosis,ephelides,,,
D_2946,lentigines,Diagnosis,,,,
D_2948,tinea_versicolor,Diagnosis,more commonly hypopigmented,,,
D_2949,post-inflammatory_hyperpigmentation,Diagnosis,,,,
D_2950,café_au_lait_macules,Diagnosis,neurofibromatosis or mccune albright syndrome,,,
D_2951,congenital_melanocytic_nevi,Diagnosis,,,,
D_2952,tanning,Diagnosis,,,,
D_2953,adverse_cutaneous_drug_eruption,Diagnosis,,,,
D_2954,addison’s_disease,Diagnosis,,,,
D_2956,porphyria_cutanea_tarda,Diagnosis,,,,
D_2957,vitiligo,Diagnosis,,,,
D_2958,post-inflammatory_hypopigmentation,Diagnosis,,,,
D_2960,pityriasis_alba,Diagnosis,,,,
D_2963,phenylketonuria,Diagnosis,,,,
D_2964,albinism,Diagnosis,,,,
D_2965,piebaldism,Diagnosis,,,,
D_2970,molluscum_contagiousum,Diagnosis,,,,
D_2971,human_papilloma_virus_warts,Diagnosis,condyloma acuminata,,,
D_2972,secondary_syphilis,Diagnosis,condyloma lata,,,
D_2973,reiter’s_syndrome,Diagnosis,circinate balanitis,,,
D_2974,herpes_simplex,Diagnosis,,,,
D_2975,primary_syphilis,Diagnosis,chancre,,,
D_2976,granuloma_inguinale,Diagnosis,,,,
D_2977,lymphogranuloma_venereum,Diagnosis,,,,
D_2979,haemophilus_ducreyi,Diagnosis,chancroid,,,
D_2980,behçet’s_syndrome,Diagnosis,,,,
D_2981,pemphigus_vulgaris,Diagnosis,,,,
D_2982,lichen_sclerosis,Diagnosis,,,,
D_2983,erosive_lichen_planus,Diagnosis,,,,
D_2984,scabies,Diagnosis,,,,
D_2985,pubic_lice,Diagnosis,,,,
D_2987,lichen_planopilaris,Diagnosis,,,,
D_2988,androgenetic_alopecia,Diagnosis,,,,
D_2990,loose_anagen_syndrome,Diagnosis,,,,
D_2991,alopecia_totalis,Diagnosis,all scalp and facial hair,,,
D_2992,alopecia_universalis,Diagnosis,all body hair,,,
D_2996,post-partum,Diagnosis,,,,
D_2998,zinc_deficiency,Diagnosis,,,,
D_2999,copper_deficiency,Diagnosis,,,,
D_3000,vitamin_a_excess,Diagnosis,,,,
D_3001,oral_contraceptives,Diagnosis,,,,
D_3002,hyperthyroid_drugs,Diagnosis,,,,
D_3003,anticoagulants,Diagnosis,,,,
D_3006,post-operative,Diagnosis,,,,
D_3007,psychological_stress,Diagnosis,,,,
D_3008,tinea_captis_with_kerion,Diagnosis,,,,
D_3009,folliculitis_decalvans,Diagnosis,,,,
D_3010,discoid_lupus_erythematosus,Diagnosis,,,,
D_3012,pseudopelade_of_brocq,Diagnosis,,,,
D_3013,alopecia_mucinosa,Diagnosis,,,,
D_3014,keratosis_follicularis,Diagnosis,,,,
D_3015,aplasia_cutis,Diagnosis,,,,
D_3016,tinea_capitis,Diagnosis,,,,
D_3017,trichotillomania,Diagnosis,,,,
D_3018,traction_alopecia,Diagnosis,,,,
D_3019,congenital_hair_shaft_abnormalities,Diagnosis,,,,
D_3020,alopecia_areata,Diagnosis,,,,
D_3022,macule,Diagnosis,<=1 cm diameter,,,
D_3023,patch,Diagnosis,> 1 cm diameter,,,
D_3024,papule,Diagnosis,<=1 cm diameter,,,
D_3025,plaque,Diagnosis,> 1 cm diameter,,,
D_3026,wheals/hives,Diagnosis,,,,
D_3027,nodule,Diagnosis,1-3 cm diameter,,,
D_3031,pustule,Diagnosis,,,,
D_3032,vesicle,Diagnosis,<=1 cm diameter,,,
D_3033,bulla,Diagnosis,> 1 cm diameter,,,
D_3034,"crust/scab._dried_serum,_blood,_or_pus_overlying_the_lesion",Diagnosis,,,,
D_3035,"scale,_dry,_thin_or_thick_flakes_of_skin_overlying_the_lesion",Diagnosis,,,,
D_3036,"lichenification,_thickened_skin_with_accentuation_of_normal_skin_lines",Diagnosis,,,,
D_3037,"hypertrophic_scar,_within_boundary_of_inury",Diagnosis,,,,
D_3038,"keloid_scar,_extend_beyond_boundary_of_injury",Diagnosis,,,,
D_3039,"atrophic_scar,_fibrotic_replacement_of_tissue_at_site_of_injury",Diagnosis,,,,
D_3040,"ulcer,_complete_loss_of_epidermis_extending_into_dermis_or_deeper;_heals_with_scar",Diagnosis,,,,
D_3041,"erosion,_partial_loss_of_epidermis_only;_heals_without_scar",Diagnosis,,,,
D_3042,"fissure,_linear_slit-like_cleavage_of_skin",Diagnosis,,,,
D_3043,"exocoriation/scratch,_linear_erosion_induced_by_scratching",Diagnosis,,,,
D_3044,"aphthous_stomatitis,_recurrent,_punched_out_ulcers",Diagnosis,often preceded by trauma/emotional stress,,,
D_3045,herpetic_gingivostomatitis,Diagnosis,,,,
D_3047,bullous_pemphigoid,Diagnosis,,,,
D_3048,erythema_multiforme,Diagnosis,,,,
D_3049,stevens-johnson_syndrome,Diagnosis,,,,
D_3050,toxic_epidermal_necrolysis,Diagnosis,,,,
D_3052,"inflamatory_bowel_disease,_ulcerative_colitis_more_than_crohns_disease",Diagnosis,,,,
D_3054,candidiasis,Diagnosis,white/cottage cheese like plaques/scrape off easily,,,
D_3059,onychomycosis,Diagnosis,,,,
D_3060,pseudomonas_infection,Diagnosis,,,,
D_3061,junctional/melanocytic_nevus,Diagnosis,,,,
D_3062,malignant_melanoma_under_nails,Diagnosis,,,,
D_3068,onychogryphosis,Diagnosis,,,,
D_3071,acute_paronychia,Diagnosis,,,,
D_3072,chronic_paronychia,Diagnosis,,,,
D_3073,ingrown_nail,Diagnosis,,,,
D_3079,any_sistemic_disease_severe_enough_to_transiently_halt_nail_growth,Diagnosis,"e.g.. shock, malnutrition",,,
D_3081,lung_cancer,Diagnosis,,,,
D_3082,asbestosis,Diagnosis,,,,
D_3083,cystic_fibrosis,Diagnosis,,,,
D_3084,chronic_hypoxia,Diagnosis,,,,
D_3087,gastrointestinal_cancer,Diagnosis,,,,
D_3089,human_inmunodeficiency_syndrome,Diagnosis,,,,
D_3090,congenital_defect,Diagnosis,,,,
D_3095,wilsons_disease,Diagnosis,,,,
D_3096,silver_poisoning,Diagnosis,,,,
D_3097,cyanosis,Diagnosis,,,,
D_3098,liver_cirrhosis,Diagnosis,,,,
D_3109,chronical_renal_failure/uremia,Diagnosis,,,,
D_3114,polycythemia_rubra_vera,Diagnosis,,,,
D_3115,essential_throbocythemia,Diagnosis,,,,
D_3116,myelodisplastic_syndrome,Diagnosis,,,,
D_3117,delusions_of_parasitosis,Diagnosis,,,,
D_3118,xerosis,Diagnosis,dry skin,,,
D_3119,atopic_dermatitis,Diagnosis,,,,
D_3120,nummular_dermatitis,Diagnosis,,,,
D_3121,seborrheic_dermatitis,Diagnosis,,,,
D_3122,stasis_dermatitis,Diagnosis,,,,
D_3125,infestations,Diagnosis,"scabies, lice",,,
D_3126,arthtopod_bites,Diagnosis,,,,
D_3127,varicella_zoster,Diagnosis,chickenpox,,,
D_3128,dermatitis_herpetiformis,Diagnosis,,,,
D_3130,urticaria,Diagnosis,,,,
D_3137,dyshindrotic_eczema,Diagnosis,"(pompholyx), deep-seated tapioca-like vesicles on hands/feet/sides of digits",,,
D_3138,irritant,Diagnosis,"rapid onset, requires high doses of the agent. may occur in anyone",,,
D_3139,allergic,Diagnosis,delayed onset (12-72 hrs). very low concentrations sufficient. occurs only in those sensitized,,,
D_3142,pityriasis_rosea,Diagnosis,"oval, tannish-pink or salmon-coloured patches, plaques with scaling border in christmas tree patern on trunk, begins with a large lesion patch (herald's patch)",,,
D_3143,tinea_(ring_worm),Diagnosis,"annular (ring-shaped) lesion with elevated scalilng, red border, central clearing",,,
D_3145,discoid_lupus_erythematous,Diagnosis,scarring and/or atrophic red/purple plaques with white adherent scales on sun-exposed area,,,
D_3146,acne_vulgaris,Diagnosis,"comedones +/- nodules, cysts, scars on face and trunk",,,
D_3147,acne_rosacea,Diagnosis,"telangiectasia, episodic flushing after sunlight, alcohol, hot or spicy food and drinks",,,
D_3148,perioral_dermatitis,Diagnosis,"perioral, periorbital and nasolabial distribution, sparing vermillion borders of lips",,,
D_3149,folliculitis,Diagnosis,pustules centered around hair follicles,,,
D_3150,impetigo,Diagnosis,pustules with overlying thick honey-yellow crusts,,,
D_3153,erythema_nodosum,Diagnosis,tender or painful red nodules on shins,,,
D_3156,pemphigus_foliaceus,Diagnosis,,,,
D_3158,herpes_zoster,Diagnosis,shingles,,,
D_3160,bullous_impetigo,Diagnosis,,,,
D_3161,contact_dermatitis,Diagnosis,,,,
D_3163,mucous_membrane_pemphigoid,Diagnosis,,,,
D_3165,bullous_systemic_lupus_erythematous,Diagnosis,,,,
D_3167,diabetic_bullae,Diagnosis,bullous diabeticorum,,,
D_3168,phototoxic_drug_eruption,Diagnosis,,,,
D_3170,pressure,Diagnosis,,,,
D_3172,arterial_insufficiency,Diagnosis,,,,
D_3173,venous_insufficiency,Diagnosis,,,,
D_3176,thalessemia,Diagnosis,,,,
D_3177,cryoglobullinemia,Diagnosis,,,,
D_3179,basal_cell_carcinoma,Diagnosis,,,,
D_3181,mycosis_fungoides,Diagnosis,cutaneous t-cell lymphoma,,,
D_3183,tabes_dorsalis,Diagnosis,syphilis,,,
D_3184,factitious_disorder,Diagnosis,,,,
D_3186,leishmaniasis,Diagnosis,,,,
D_3189,syphilis,Diagnosis,,,,
D_3191,klebsiella_granulomatis,Diagnosis,,,,
D_3192,histoplasmosis,Diagnosis,,,,
D_3193,coccidioidomycosis,Diagnosis,,,,
D_3194,cryptococcosis,Diagnosis,,,,
D_3195,pyoderma_gangrenosum,Diagnosis,,,,
D_3196,diabetic_dermopathy,Diagnosis,,,,
D_3197,necrobiosis_lipoidica,Diagnosis,,,,
D_3200,bleomycin,Diagnosis,,,,
D_3214,wegners_granulomatosis,Diagnosis,,,,
D_3220,vascular_insufficiency,Diagnosis,,,,
D_3230,traumatic_ulcer,Diagnosis,,,,
D_3231,angular_ulcer,Diagnosis,,,,
D_3232,aphthous_ulcer,Diagnosis,,,,
D_3234,viral_stomatitis,Diagnosis,,,,
D_3236,acute_necrotizing_ulcerative_gingivitis,Diagnosis,,,,
D_3237,aphthous_stomatitis,Diagnosis,,,,
D_3238,herpes_simplex_infection,Diagnosis,,,,
D_3242,bullous_pepmphigoid,Diagnosis,,,,
D_3247,physical,Diagnosis,,,,
D_3253,aseptic_bursitis,Diagnosis,,,,
D_3254,slipped_epiphysis,Diagnosis,,,,
D_3255,apophysitis,Diagnosis,osgood-schlatter disease,,,
D_3256,enthesitis,Diagnosis,,,,
D_3257,tendinopathy,Diagnosis,,,,
D_3258,tendon_rupture,Diagnosis,,,,
D_3259,impingement,Diagnosis,,,,
D_3260,tenosynovitis,Diagnosis,,,,
D_3261,ganglion_cyst,Diagnosis,,,,
D_3262,stress_fracture,Diagnosis,,,,
D_3263,charcot_joint,Diagnosis,,,,
D_3264,pathologic_fracture,Diagnosis,,,,
D_3265,periostitis,Diagnosis,,,,
D_3266,epicondylitis,Diagnosis,,,,
D_3267,fascitis,Diagnosis,"e.g., myofascial pain, illiotibial band friction, plantar fasciitis",,,
D_3268,delayed_onset_muscle_sorenes,Diagnosis,,,,
D_3270,myositis_ossificans,Diagnosis,,,,
D_3273,osteoarthritis,Diagnosis,,,,
D_3274,chondromalacia,Diagnosis,,,,
D_3275,baker_cyst,Diagnosis,,,,
D_3277,adhesive_capsulitis,Diagnosis,,,,
D_3278,monoarthritis,Diagnosis,,,,
D_3279,polyarthritis,Diagnosis,,,,
D_3280,osteochondroma,Diagnosis,,,,
D_3281,unicameral_bone_cysts,Diagnosis,,,,
D_3282,aneurysmal_bone_cysts,Diagnosis,,,,
D_3283,non-ossifying_fibroma,Diagnosis,,,,
D_3284,osteoid_osteoma,Diagnosis,"""nidus"" appearance",,,
D_3285,osteoblastoma,Diagnosis,may be malignant or scierotic in appearance,,,
D_3286,chondroblastoma,Diagnosis,,,,
D_3287,chondromyxoid_fibroma,Diagnosis,,,,
D_3288,enchondroma,Diagnosis,can calcify and/or turn malignant,,,
D_3289,giant_cell_tumour,Diagnosis,"""soap bubble"" appearance",,,
D_3290,osteosarcoma,Diagnosis,codman's triangle,,,
D_3291,chondrosarcoma,Diagnosis,"""popcorn"" appearance",,,
D_3292,ewings_sarcoma,Diagnosis,,,,
D_3294,septic_arthritis,Diagnosis,,,,
D_3295,cortical_hypertrophy,Diagnosis,,,,
D_3296,osteomyelitis,Diagnosis,,,,
D_3298,toxic_synovitis,Diagnosis,,,,
D_3299,reactive_arthritis,Diagnosis,,,,
D_3301,osteomalacia,Diagnosis,,,,
D_3303,hip_dysplasia,Diagnosis,,,,
D_3304,slipped_capital_femoral_epiphysis,Diagnosis,,,,
D_3305,legg-calve-perthes_disease,Diagnosis,,,,
D_3306,patellofemoral_syndrome,Diagnosis,chondromalacia patellae,,,
D_3307,osgood-schlatter_disease,Diagnosis,,,,
D_3308,patella,Diagnosis,"e.g., tendon rupture, dislocation, subluxation",,,
D_3309,osteoporosis,Diagnosis,,,,
D_3310,scoliosis/spinal_curvature,Diagnosis,,,,
D_3311,dwarfism,Diagnosis,,,,
D_3312,viral_myalgia,Diagnosis,,,,
D_3313,viral_arhtritis,Diagnosis,,,,
D_3314,disseminated_gonoccocal_infection,Diagnosis,"dermatitis, migratory arthralgia and tenosynovitis",,,
D_3316,fifth_disease,Diagnosis,erythema infectiousum and symmetrical rash,,,
D_3317,rubella,Diagnosis,measles-like rash,,,
D_3318,primary_hiv_infection,Diagnosis,,,,
D_3321,fungal_tuberculosis,Diagnosis,,,,
D_3322,lyme_disease,Diagnosis,erythema migrans,,,
D_3323,cellulitis,Diagnosis,,,,
D_3324,necrotizing_fascitis,Diagnosis,,,,
D_3325,septic_bursitis,Diagnosis,,,,
D_3328,lymphadenitis,Diagnosis,,,,
D_3329,warts,Diagnosis,,,,
D_3330,gout,Diagnosis,"podagara, tophi",,,
D_3331,pseudogout,Diagnosis,,,,
D_3332,early_rheumatic_disease,Diagnosis,,,,
D_3333,reactive,Diagnosis,e.g. genitourinary infection,,,
D_3335,psoriatic,Diagnosis,"nail changes, plaques",,,
D_3336,enteropathic,Diagnosis,e.g. inflammatory bowel disease,,,
D_3342,sjögren’s_syndrome,Diagnosis,a.k.a. sicca,,,
D_3344,henoch-schonlein_purpura,Diagnosis,,,,
D_3345,polymyalgia_rheumatica,Diagnosis,,,,
D_3347,symmetric,Diagnosis,polymyositis/dermatomyositis,,,
D_3348,asymmetric,Diagnosis,psoriatic arthritis,,,
D_3351,ankylosing_spondylitis,Diagnosis,,,,
D_3353,psoriatic_arthritis,Diagnosis,,,,
